OBJECTID,SciName,CommName_E,CommName_F,Population,SpeciesID,SiteID,SiteName,CHApproach,CHMethod,Region,ProvTerr,LandTenure,UTMZone,Easting,Northing,Latitude,Longitude,Area_ha,Comments,DateEdited,CHStatus,CHDetail,CHVariant,FedDept,Shape_Leng,Shape_Area
537,Sphyrapicus thyroideus,Williamson's Sapsucker,Pic de Williamson,,869,869_2,Okanagan-Boundary,Landscape,"Observations, Habitat Features, Modelling, Critical Function Zone",,British Columbia/Columbie-Britannique,,11,326852.0863,5451716.961,49.19378306,-119.3765994,2.566145913,,1/27/2016,Final,Detailed Polygon,,Canadian Wildlife Service,1031.238913,25661.45913
538,Sphyrapicus thyroideus,Williamson's Sapsucker,Pic de Williamson,,869,869_2,Okanagan-Boundary,Landscape,"Observations, Habitat Features, Modelling, Critical Function Zone",,British Columbia/Columbie-Britannique,,11,326244.1163,5451985.264,49.19602247,-119.3850527,16.8919402,,1/27/2016,Final,Detailed Polygon,,Canadian Wildlife Service,2147.194709,168919.402
539,Sphyrapicus thyroideus,Williamson's Sapsucker,Pic de Williamson,,869,869_2,Okanagan-Boundary,Landscape,"Observations, Habitat Features, Modelling, Critical Function Zone",,British Columbia/Columbie-Britannique,,11,325521.7517,5452182.867,49.19759331,-119.395045,3.105380648,,1/27/2016,Final,Detailed Polygon,,Canadian Wildlife Service,921.9870069,31053.80648
540,Sphyrapicus thyroideus,Williamson's Sapsucker,Pic de Williamson,,869,869_2,Okanagan-Boundary,Landscape,"Observations, Habitat Features, Modelling, Critical Function Zone",,British Columbia/Columbie-Britannique,,11,325845.382,5452580.506,49.20125909,-119.3907789,0.059608808,,1/27/2016,Final,Detailed Polygon,,Canadian Wildlife Service,125.7172994,596.0880803
541,Sphyrapicus thyroideus,Williamson's Sapsucker,Pic de Williamson,,869,869_2,Okanagan-Boundary,Landscape,"Observations, Habitat Features, Modelling, Critical Function Zone",,British Columbia/Columbie-Britannique,,11,325746.7953,5452643.781,49.20179975,-119.3921585,0.380739983,,1/27/2016,Final,Detailed Polygon,,Canadian Wildlife Service,266.4929482,3807.399831
542,Sphyrapicus thyroideus,Williamson's Sapsucker,Pic de Williamson,,869,869_2,Okanagan-Boundary,Landscape,"Observations, Habitat Features, Modelling, Critical Function Zone",,British Columbia/Columbie-Britannique,,11,324745.2094,5453490.67,49.20912555,-119.4062652,2.995237949,,1/27/2016,Final,Detailed Polygon,,Canadian Wildlife Service,792.4753457,29952.37949
543,Sphyrapicus thyroideus,Williamson's Sapsucker,Pic de Williamson,,869,869_2,Okanagan-Boundary,Landscape,"Observations, Habitat Features, Modelling, Critical Function Zone",,British Columbia/Columbie-Britannique,,11,323638.949,5453503.294,49.20892169,-119.4214456,4.715685611,,1/27/2016,Final,Detailed Polygon,,Canadian Wildlife Service,1735.250125,47156.85611
544,Sphyrapicus thyroideus,Williamson's Sapsucker,Pic de Williamson,,869,869_2,Okanagan-Boundary,Landscape,"Observations, Habitat Features, Modelling, Critical Function Zone",,British Columbia/Columbie-Britannique,,11,323040.408,5453693.679,49.21046021,-119.4297398,0.937773725,,1/27/2016,Final,Detailed Polygon,,Canadian Wildlife Service,383.5835968,9377.737255
545,Sphyrapicus thyroideus,Williamson's Sapsucker,Pic de Williamson,,869,869_2,Okanagan-Boundary,Landscape,"Observations, Habitat Features, Modelling, Critical Function Zone",,British Columbia/Columbie-Britannique,,11,322804.5905,5453795.371,49.21130601,-119.4330195,0.11422649,,1/27/2016,Final,Detailed Polygon,,Canadian Wildlife Service,153.1458824,1142.264897
546,Sphyrapicus thyroideus,Williamson's Sapsucker,Pic de Williamson,,869,869_2,Okanagan-Boundary,Landscape,"Observations, Habitat Features, Modelling, Critical Function Zone",,British Columbia/Columbie-Britannique,,11,325339.9322,5453759.335,49.21170992,-119.398224,84.05589957,,1/27/2016,Final,Detailed Polygon,,Canadian Wildlife Service,10975.41609,840558.9957
547,Sphyrapicus thyroideus,Williamson's Sapsucker,Pic de Williamson,,869,869_2,Okanagan-Boundary,Landscape,"Observations, Habitat Features, Modelling, Critical Function Zone",,British Columbia/Columbie-Britannique,,11,321768.0211,5454172.975,49.21439899,-119.4474063,18.27568445,,1/27/2016,Final,Detailed Polygon,,Canadian Wildlife Service,2958.859013,182756.8445
548,Sphyrapicus thyroideus,Williamson's Sapsucker,Pic de Williamson,,869,869_2,Okanagan-Boundary,Landscape,"Observations, Habitat Features, Modelling, Critical Function Zone",,British Columbia/Columbie-Britannique,,11,322276.4861,5454522.56,49.21768842,-119.4405857,2.097125417,,1/27/2016,Final,Detailed Polygon,,Canadian Wildlife Service,728.8386086,20971.25417
549,Sphyrapicus thyroideus,Williamson's Sapsucker,Pic de Williamson,,869,869_2,Okanagan-Boundary,Landscape,"Observations, Habitat Features, Modelling, Critical Function Zone",,British Columbia/Columbie-Britannique,,11,322147.1654,5454550.45,49.21790155,-119.4423723,1.240101006,,1/27/2016,Final,Detailed Polygon,,Canadian Wildlife Service,688.850442,12401.01006
550,Sphyrapicus thyroideus,Williamson's Sapsucker,Pic de Williamson,,869,869_2,Okanagan-Boundary,Landscape,"Observations, Habitat Features, Modelling, Critical Function Zone",,British Columbia/Columbie-Britannique,,11,324483.3493,5454287.612,49.21621299,-119.4102056,35.11105589,,1/27/2016,Final,Detailed Polygon,,Canadian Wildlife Service,5325.27634,351110.5589
551,Sphyrapicus thyroideus,Williamson's Sapsucker,Pic de Williamson,,869,869_2,Okanagan-Boundary,Landscape,"Observations, Habitat Features, Modelling, Critical Function Zone",,British Columbia/Columbie-Britannique,,11,323572.1091,5454954.067,49.22194089,-119.4230001,0.51927849,,1/27/2016,Final,Detailed Polygon,,Canadian Wildlife Service,370.8554347,5192.784899
552,Sphyrapicus thyroideus,Williamson's Sapsucker,Pic de Williamson,,869,869_2,Okanagan-Boundary,Landscape,"Observations, Habitat Features, Modelling, Critical Function Zone",,British Columbia/Columbie-Britannique,,11,324530.3324,5454956.558,49.22223847,-119.4098535,1.276959308,,1/27/2016,Final,Detailed Polygon,,Canadian Wildlife Service,611.3751519,12769.59308
553,Sphyrapicus thyroideus,Williamson's Sapsucker,Pic de Williamson,,869,869_2,Okanagan-Boundary,Landscape,"Observations, Habitat Features, Modelling, Critical Function Zone",,British Columbia/Columbie-Britannique,,11,326102.0211,5448329.96,49.16313006,-119.3854211,4201.950931,,1/27/2016,Final,Detailed Polygon,,Canadian Wildlife Service,183055.416,42019509.31
554,Sphyrapicus thyroideus,Williamson's Sapsucker,Pic de Williamson,,869,869_2,Okanagan-Boundary,Landscape,"Observations, Habitat Features, Modelling, Critical Function Zone",,British Columbia/Columbie-Britannique,,11,323672.565,5455142.409,49.22366248,-119.4217045,2.691667983,,1/27/2016,Final,Detailed Polygon,,Canadian Wildlife Service,754.3874937,26916.67983
555,Sphyrapicus thyroideus,Williamson's Sapsucker,Pic de Williamson,,869,869_2,Okanagan-Boundary,Landscape,"Observations, Habitat Features, Modelling, Critical Function Zone",,British Columbia/Columbie-Britannique,,11,322630.5971,5455296.62,49.2247476,-119.4360697,1.259341195,,1/27/2016,Final,Detailed Polygon,,Canadian Wildlife Service,634.3228465,12593.41195
556,Sphyrapicus thyroideus,Williamson's Sapsucker,Pic de Williamson,,869,869_2,Okanagan-Boundary,Landscape,"Observations, Habitat Features, Modelling, Critical Function Zone",,British Columbia/Columbie-Britannique,,11,323530.9973,5455478.131,49.22663892,-119.4237946,2.75852576,,1/27/2016,Final,Detailed Polygon,,Canadian Wildlife Service,753.8642313,27585.2576
557,Sphyrapicus thyroideus,Williamson's Sapsucker,Pic de Williamson,,869,869_2,Okanagan-Boundary,Landscape,"Observations, Habitat Features, Modelling, Critical Function Zone",,British Columbia/Columbie-Britannique,,11,321811.329,5455448.539,49.22587515,-119.4473786,11.28943218,,1/27/2016,Final,Detailed Polygon,,Canadian Wildlife Service,2549.735647,112894.3218
558,Sphyrapicus thyroideus,Williamson's Sapsucker,Pic de Williamson,,869,869_2,Okanagan-Boundary,Landscape,"Observations, Habitat Features, Modelling, Critical Function Zone",,British Columbia/Columbie-Britannique,,11,326657.4699,5455871.228,49.23106461,-119.3810618,2.992552783,,1/27/2016,Final,Detailed Polygon,,Canadian Wildlife Service,824.4734502,29925.52783
559,Sphyrapicus thyroideus,Williamson's Sapsucker,Pic de Williamson,,869,869_2,Okanagan-Boundary,Landscape,"Observations, Habitat Features, Modelling, Critical Function Zone",,British Columbia/Columbie-Britannique,,11,325590.6117,5456109.089,49.23289948,-119.3958064,2.891543757,,1/27/2016,Final,Detailed Polygon,,Canadian Wildlife Service,882.3288601,28915.43757
560,Sphyrapicus thyroideus,Williamson's Sapsucker,Pic de Williamson,,869,869_2,Okanagan-Boundary,Landscape,"Observations, Habitat Features, Modelling, Critical Function Zone",,British Columbia/Columbie-Britannique,,11,323097.3847,5455985.004,49.2310692,-119.4299682,15.84087813,,1/27/2016,Final,Detailed Polygon,,Canadian Wildlife Service,2080.340182,158408.7813
561,Sphyrapicus thyroideus,Williamson's Sapsucker,Pic de Williamson,,869,869_2,Okanagan-Boundary,Landscape,"Observations, Habitat Features, Modelling, Critical Function Zone",,British Columbia/Columbie-Britannique,,11,325759.0034,5456208.712,49.23384276,-119.3935386,1.212481338,,1/27/2016,Final,Detailed Polygon,,Canadian Wildlife Service,529.3161675,12124.81338
562,Sphyrapicus thyroideus,Williamson's Sapsucker,Pic de Williamson,,869,869_2,Okanagan-Boundary,Landscape,"Observations, Habitat Features, Modelling, Critical Function Zone",,British Columbia/Columbie-Britannique,,11,322309.5596,5456560.394,49.23601222,-119.4410346,1.273373316,,1/27/2016,Final,Detailed Polygon,,Canadian Wildlife Service,516.2017989,12733.73316
563,Sphyrapicus thyroideus,Williamson's Sapsucker,Pic de Williamson,,869,869_2,Okanagan-Boundary,Landscape,"Observations, Habitat Features, Modelling, Critical Function Zone",,British Columbia/Columbie-Britannique,,11,321990.5732,5456752.681,49.23764766,-119.4454979,5.007815213,,1/27/2016,Final,Detailed Polygon,,Canadian Wildlife Service,1537.384883,50078.15213
564,Sphyrapicus thyroideus,Williamson's Sapsucker,Pic de Williamson,,869,869_2,Okanagan-Boundary,Landscape,"Observations, Habitat Features, Modelling, Critical Function Zone",,British Columbia/Columbie-Britannique,,11,326332.5041,5456454.947,49.23621869,-119.3857743,14.98727019,,1/27/2016,Final,Detailed Polygon,,Canadian Wildlife Service,2323.768379,149872.7019
565,Sphyrapicus thyroideus,Williamson's Sapsucker,Pic de Williamson,,869,869_2,Okanagan-Boundary,Landscape,"Observations, Habitat Features, Modelling, Critical Function Zone",,British Columbia/Columbie-Britannique,,11,327300.2623,5456854.195,49.24008065,-119.3726636,1.130190576,,1/27/2016,Final,Detailed Polygon,,Canadian Wildlife Service,541.4650018,11301.90576
567,Sphyrapicus thyroideus,Williamson's Sapsucker,Pic de Williamson,,869,869_2,Okanagan-Boundary,Landscape,"Observations, Habitat Features, Modelling, Critical Function Zone",,British Columbia/Columbie-Britannique,,11,322248.2002,5456826.25,49.23838367,-119.4419946,3.578180001,,1/27/2016,Final,Detailed Polygon,,Canadian Wildlife Service,1324.0971,35781.80001
568,Sphyrapicus thyroideus,Williamson's Sapsucker,Pic de Williamson,,869,869_2,Okanagan-Boundary,Landscape,"Observations, Habitat Features, Modelling, Critical Function Zone",,British Columbia/Columbie-Britannique,,11,327489.861,5456889.727,49.24045345,-119.3700764,0.983945008,,1/27/2016,Final,Detailed Polygon,,Canadian Wildlife Service,495.9504162,9839.450083
569,Sphyrapicus thyroideus,Williamson's Sapsucker,Pic de Williamson,,869,869_2,Okanagan-Boundary,Landscape,"Observations, Habitat Features, Modelling, Critical Function Zone",,British Columbia/Columbie-Britannique,,11,321035.4485,5457174.417,49.24115937,-119.458795,0.123191138,,1/27/2016,Final,Detailed Polygon,,Canadian Wildlife Service,142.6592307,1231.911383
570,Sphyrapicus thyroideus,Williamson's Sapsucker,Pic de Williamson,,869,869_2,Okanagan-Boundary,Landscape,"Observations, Habitat Features, Modelling, Critical Function Zone",,British Columbia/Columbie-Britannique,,11,325706.6897,5457056.325,49.2414457,-119.3946251,0.39408857,,1/27/2016,Final,Detailed Polygon,,Canadian Wildlife Service,260.9752853,3940.885701
571,Sphyrapicus thyroideus,Williamson's Sapsucker,Pic de Williamson,,869,869_2,Okanagan-Boundary,Landscape,"Observations, Habitat Features, Modelling, Critical Function Zone",,British Columbia/Columbie-Britannique,,11,320454.7545,5457256.06,49.24172307,-119.466802,3.624694005,,1/27/2016,Final,Detailed Polygon,,Canadian Wildlife Service,950.5470187,36246.94005
572,Sphyrapicus thyroideus,Williamson's Sapsucker,Pic de Williamson,,869,869_2,Okanagan-Boundary,Landscape,"Observations, Habitat Features, Modelling, Critical Function Zone",,British Columbia/Columbie-Britannique,,11,331697.9747,5457089.721,49.24342224,-119.3123961,0.887376953,,1/27/2016,Final,Detailed Polygon,,Canadian Wildlife Service,496.7540966,8873.769532
573,Sphyrapicus thyroideus,Williamson's Sapsucker,Pic de Williamson,,869,869_2,Okanagan-Boundary,Landscape,"Observations, Habitat Features, Modelling, Critical Function Zone",,British Columbia/Columbie-Britannique,,11,325641.7288,5457220.585,49.24290347,-119.3955882,1.454555911,,1/27/2016,Final,Detailed Polygon,,Canadian Wildlife Service,665.6029266,14545.55911
574,Sphyrapicus thyroideus,Williamson's Sapsucker,Pic de Williamson,,869,869_2,Okanagan-Boundary,Landscape,"Observations, Habitat Features, Modelling, Critical Function Zone",,British Columbia/Columbie-Britannique,,11,331972.6058,5457092.573,49.24352331,-119.3086273,2.246829792,,1/27/2016,Final,Detailed Polygon,,Canadian Wildlife Service,650.0385203,22468.29792
575,Sphyrapicus thyroideus,Williamson's Sapsucker,Pic de Williamson,,869,869_2,Okanagan-Boundary,Landscape,"Observations, Habitat Features, Modelling, Critical Function Zone",,British Columbia/Columbie-Britannique,,11,327593.5797,5457129.215,49.24263507,-119.3687557,4.982674849,,1/27/2016,Final,Detailed Polygon,,Canadian Wildlife Service,1230.216086,49826.74849
576,Sphyrapicus thyroideus,Williamson's Sapsucker,Pic de Williamson,,869,869_2,Okanagan-Boundary,Landscape,"Observations, Habitat Features, Modelling, Critical Function Zone",,British Columbia/Columbie-Britannique,,11,328862.5611,5457143.955,49.2431236,-119.3513425,2.962624179,,1/27/2016,Final,Detailed Polygon,,Canadian Wildlife Service,944.3038871,29626.24179
577,Sphyrapicus thyroideus,Williamson's Sapsucker,Pic de Williamson,,869,869_2,Okanagan-Boundary,Landscape,"Observations, Habitat Features, Modelling, Critical Function Zone",,British Columbia/Columbie-Britannique,,11,322478.1945,5457536.074,49.24482964,-119.4391522,1.695186634,,1/27/2016,Final,Detailed Polygon,,Canadian Wildlife Service,659.7679793,16951.86634
578,Sphyrapicus thyroideus,Williamson's Sapsucker,Pic de Williamson,,869,869_2,Okanagan-Boundary,Landscape,"Observations, Habitat Features, Modelling, Critical Function Zone",,British Columbia/Columbie-Britannique,,11,327925.0867,5457233.981,49.24366993,-119.3642501,10.3471846,,1/27/2016,Final,Detailed Polygon,,Canadian Wildlife Service,2206.104263,103471.846
579,Sphyrapicus thyroideus,Williamson's Sapsucker,Pic de Williamson,,869,869_2,Okanagan-Boundary,Landscape,"Observations, Habitat Features, Modelling, Critical Function Zone",,British Columbia/Columbie-Britannique,,11,332988.3491,5457323.788,49.24587943,-119.2947795,0.649638092,,1/27/2016,Final,Detailed Polygon,,Canadian Wildlife Service,331.2037982,6496.38092
580,Sphyrapicus thyroideus,Williamson's Sapsucker,Pic de Williamson,,869,869_2,Okanagan-Boundary,Landscape,"Observations, Habitat Features, Modelling, Critical Function Zone",,British Columbia/Columbie-Britannique,,11,331866.725,5457361.843,49.24591441,-119.3101937,2.064294875,,1/27/2016,Final,Detailed Polygon,,Canadian Wildlife Service,812.987782,20642.94875
581,Sphyrapicus thyroideus,Williamson's Sapsucker,Pic de Williamson,,869,869_2,Okanagan-Boundary,Landscape,"Observations, Habitat Features, Modelling, Critical Function Zone",,British Columbia/Columbie-Britannique,,11,321479.222,5457701.604,49.24602675,-119.4529387,1.093572842,,1/27/2016,Final,Detailed Polygon,,Canadian Wildlife Service,527.7408073,10935.72842
582,Sphyrapicus thyroideus,Williamson's Sapsucker,Pic de Williamson,,869,869_2,Okanagan-Boundary,Landscape,"Observations, Habitat Features, Modelling, Critical Function Zone",,British Columbia/Columbie-Britannique,,11,330088.8942,5457463.518,49.24633735,-119.3346435,1.537110567,,1/27/2016,Final,Detailed Polygon,,Canadian Wildlife Service,570.5531809,15371.10567
583,Sphyrapicus thyroideus,Williamson's Sapsucker,Pic de Williamson,,869,869_2,Okanagan-Boundary,Landscape,"Observations, Habitat Features, Modelling, Critical Function Zone",,British Columbia/Columbie-Britannique,,11,321787.3403,5457384.976,49.24327099,-119.4485683,47.72042375,,1/27/2016,Final,Detailed Polygon,,Canadian Wildlife Service,7235.783848,477204.2375
584,Sphyrapicus thyroideus,Williamson's Sapsucker,Pic de Williamson,,869,869_2,Okanagan-Boundary,Landscape,"Observations, Habitat Features, Modelling, Critical Function Zone",,British Columbia/Columbie-Britannique,,11,326395.7775,5457312.518,49.243944,-119.3852773,72.40101085,,1/27/2016,Final,Detailed Polygon,,Canadian Wildlife Service,6922.275336,724010.1085
585,Sphyrapicus thyroideus,Williamson's Sapsucker,Pic de Williamson,,869,869_2,Okanagan-Boundary,Landscape,"Observations, Habitat Features, Modelling, Critical Function Zone",,British Columbia/Columbie-Britannique,,11,333542.1001,5457572.285,49.24826377,-119.2872804,0.434712215,,1/27/2016,Final,Detailed Polygon,,Canadian Wildlife Service,359.1260196,4347.122149
